review,rating
aplikasi ojek online terlengkap utk pesan dan antar jemput . kalau bisa promo nya lebih banyak dan gede,5
"TAMBAHIN DRIVERNYA, 1 JAM GA DAPET DRIVER NUNGGU MAKANAN SAMPE KELAPARAN, APALAH MASIH BETTER SISTEM MAXIM DAN ACI, BUAT KALIAN YANG MAU ORDER FOOD JANGAN LEWAT GOJEK, SISTEM BANYAK TINGKAH PADAHAL DRIVER YANG ON BANYAK TP GATAU FUNGSINYA DIULUR2 SAMPE 1 JAM BIAR APA COBA",1
"kenapa dah ini gojek pesen driver aja sampe setengah jam baru dapet, perasaan dulu gak lama gini!",1
sangat membantu. pas lapar ada gofood pas mo pergi ada go car,5
semua jadi lancar,5
mantap,5
Sangat membantu,5
good,5
mantap lah,5
selalu utamakan pelayanan super hebat maju terus,5
saat musim hujan pasti tidak akan dapat driver untuk mengantar,1
ok,5
"kenapa ya skrg gocar tuh aneh banget, cari driver ga dapet2 padahal ga lagi hujan atau rush hour. nanti keluar app coba cari lagi tau2 harganya naik bisa 3x lipat. yang bener aja masa jarak 2 km an tarif >50rb",3
di pusat kota tp driver nya susah,2
batal jalan2 terus gara2 nggak ada yang mau Terima kikir,1
"udah nyari driver lama, sekali dapet di tolak mulu, driver gojek pada sok gaya, dikasih rezeki malah nolak Mulu. udh mah lokasi deket tarifnya mahal. bintang 1",1
"Tolong untuk pihak resto juga driver khususnya go food , sudah resto nya lama sekali belum gojek nya nyambi orderan aplikasi lain padahal itu dekat dari pemesan hanya berjarak kurang dari 700 meter tapi sampai di saya 2 jam an . tolong tegur resto juga driver yg tidak amanah seperti ini belum lagi tidak bisa kita pantau di aplikasi sengaja di nonaktifkan lokasi berada",1
sangat cepat dan ok,5
"tolong di edukasi lgi dong drivernya, banyak icon driver yang deket tpi saya ga dapet2 drivernya bahkan lagi buru2 ! sekalinya dapet malah jauh bgt jaraknya! kocak ga aplikasi ga driver sama2 lawak",1
mantap,5
Kalau order Goride pagi2 banyak drama dengan driver karena jauh banget jemputna.,1
susah banget nyari driver nya,1
kenapa draifer gojek pada blagu sekrng dapat ongkir dikit gk mau ngambil,1
driver nya ga ramah + suka dapet driver yang jauh sehingga pesanan di batal kan,1
BIASANYA BAGUS . INI MAU DAPAT DRIVER AJA LAMA X. DH DPT AJA BS MAIN CANCEL..KASIH PERINGATAN KE DRIVER DONG,1
aplikasinya mantaap,5
jujurr kalo lagi butuh butuh nya driver malah gak dapet dapett 😔,1
lumaya,4
mantab,5
"drivernya gajelas, saya pake gojek, awalnya aman aman aja dan bodo amat kl driver cuek, tapi makin kesini jadi sering nemu driver yg ga ramah, masa dia yang salah alamat jemput, tbtb di call pake nada tinggi, gajelas bngt marah marah, ya mana saya tau, orang bapak yg salah jalan kok saya yg di omelin,udh di arahin tetep aj,mn pas saya blng cancel aja si bapa nya songong bngt di call, pls saya bayar loh? DAN BUKAN PAKE YG GOJEK HEMAT! gojek benerin maps nya,biar driver nya ga marah ke saya aneh",1
"tolong pelayanan ke konsumenya di perbaiki, setiap kali pesan yg hemat2 lama nya minta ampun apa lagi kalo pesan goride hemat, kadang banyak yg gak mau ambil Karena kejauhan , katanya para driver kalo ambil goride hemat harus bayar ke gojeknya",2
woy terulqng lagi lapotan top up masuk saldo masih kosong udah 1 hari sistem boot semua,1
intinya jelek.,1
error mulu aplikasi jelek,1
"bagusss bangetttt yaaaa, dan bagus banget untuk beli makanan/snack snack gitu lhooo",5
Butuh cepat tapi di kasih yang jauh jauh. Harus nunggu 10 menit,2
"tolong ini tombol ketika memesan driver itu harus ada tambahan seperti persetujuan untuk memesan driver, jangan hanya sekali klik saja sudah memesan driver",1
Alhamdulillah baik,5
ok,5
mantap poll,5
hebat,5
bagusss,5
Bagus bgtttt dan sangat membantu,5
Nice app,5
simple dan terbantu,5
ok terimakasih,5
membantu di saat kepepet 😁,4
"CS anda gk solutif, protes gofood datang terlalu lama malah end chat begitu saja. saya pesan makanan, pilih ekspress 2x dibatalkan gitu aja 5 menit sebelum mendapatkan ganti rugi voucher, bahkan saya menunggu 2 jam.",1
"kalo pesen gofood udah nunggu lama, tiba² suka dibatalin, akhirnya pesen lagi dan nunggu lagi, lebih lama jadinya",4
good,5
"pesan gored posisi driver terlalu jauh,,dan selalu di cansel,padahal order ditengah kota dan bukan dijam sibuk jg,,tp emg kalau mesan gojek pasti dapat driver yg jauh banget",2
Bagaimana cara x cari orderan ? Aku mau jadi kurir ojek,5
pengiriman tepat waktu,5
👍👌,5
pokonya top markotop,5
"Alhamdulillah orderan pas banget saat lagi butuh kemana mana, terimakasih Go-Jek 😇🙏🏼",5
i like it,5
ok,5
"Gw setiap pesen gosend selalu gk bisa chat abangnya cma bisa telfon, tp waktu lalu gw liat temen gw pesen, dia chat bisa² aja, ada ikon buat chat ada buat telfon. knp klu di gw bsa gak ada? pas pertama kali kluar nih dapat drivernya ada ikon buat chatnya begitu gw pencet dia ilang🗿macam mana pula",4
apk terbaik memudahkan segala aktivitas,5
"nice, sangat membantu",5
"semakin lama driver di gojek ini semakin sok minta uang lebih , ngantar gak sesuai titik",1
mantap bgt rekomendasi untuk pelayanan nya,5
semoga pelayanan nya selalu memuaskan,5
"kirim orderan toko SS, cepet ga pake ribet",5
top pokoknya,5
"pesen gocar, driver tidak menjemput, tapi di aplikasi di jalan kan. saldo saya terpotong dan ga kembali. berkali 2 chat CS ga si kasih kesempatan buat ngomong, tau2 laporan di tutup. di chat lagi begitu lagi. KECEWA BANGET",1
ada pilihan sepeda montornta,5
seru BP gojek ny ramah,5
bagus,5
"pake hemat driver nya jauh"" pake regulerpun sama klo pagi mau buru"" susah ..",1
"skrg naik gocar buang2 waktu klo order dekat dpt driver tapi chat ga ngebales mobil ga gerak,, tolong perbaikin lah itu harga nya kemurahan atau kenapa",1
membantu.aktivitas sehari hari.,5
oke,5
oke,5
"Nyari pengemudi susah, sekalinya dapat pengemudi susah dihubungi. ongkosnya juga relatif mahal. dari segi pelayanan dan harga better aplikasi sebelah. Drivernya bener bener perlu di perhatikan lagi.",1
udah lah mantap,5
saya hanya mau mengucapkan terimakasih untuk aplikasi GOJEK terutama Abang ojolnya yg Alhamdulillah selalu dapat yg baik orangnya,5
terlalu lama setiap mau jemput. dan selalu di batalkan sama gojek,1
Joss Jiss,5
membantu transfort saat di luar kota,5
"harusnya kalau akun sering di pakai, trip nya udah banyak penggunaan ada semacam apresiasi dari pihak aplikasi, enah diskonnya di banyakin atau ada THR atau ada poin yang bisa di kumpulan kaya aplikasi sebelah deh, jangan udah lama pakai aplikasi GO-JEK malah makin ke sini ongkir lebih mahal ketimbang aplikasi sebelah, di aplikasi sebelah 18 ribu di gojek 30 ribu, padahal ke tempat yg sama",1
nyaman,5
sangat luar biasa mantap layanannya,5
driver nya baik banget,5
"mohon maaf kak , pelayanan nya sangat minim sekali , uang saya hangus gara² pesen pickup tapi gak di kirim kode pickup nya buat ambil pesanan, padahal saya udah bayar pakai go pay dan udah konsultasi ke pelaporan tapi malah server sibuk atau apalah , terus juga suruh nelfon pickup nya tapi pas ditelpon ternyata nomor palsu dan tidak terdaftar apalah ,dan akhirnya pesanan dibatalkan dan uang saya hangus,,,nyesel kakk 😔😔",1
"aplikasi kocak,order goride dapet driver kok jauh jauh yang jemput",1
Ok,5
"saya mulai sebel sama aplikasi ini, akhir ini susah banget dapat gocar padahal bukan di jam sibuk, apalagi kl cuaca mendung 2 jam order gak dpt2 lama2 saya uninstal juga ini aplikasi",1
kok ku ga bisa download,1
gojek yahud dan ok deh !,5
good sangat memuaskan,5
sangat puas,5
membantu dalam mencari transportasi dadakan,5
ntap,5
Ok banget,5
bagus,5
"Kerenn...makin mudah, sering2 ada promo ya min. gojek selalu didepan. thx u",5
"Gojek tuh makin lama driver nya manja2, sering di cancel dll.",3
hanya bintang yg bicara,5
gojek nyaman,5
"Bagus,.. Gojek keren",5
sangat membantu disaat2 penting,5
Buat para semua penumpang Goride klo order di jam sibuk pagi atau sore mending ordernya pake Goride reguler aja jangan pake Goride hemat ya...,2
"driver ga sopan,delay lg",1
memuaskan,5
jujur ya aku gapernah cepet sampe meskipun keadaan nya ga macet pls tolong min lama. bngt ini udh keberkian kalinya aku telat aku sengaja pilih gojek yg mahal 29 ribu yg dtng supra masalah nya bawaan aku banyak dri sekolah jdi tlg min kasi tau jn trlalu lama nangis min nungguin nya☹️,1
"gojek makin hari makin knp dah bikin emosi mulu, drivernya gak jelas semua, udh 40 menitan nunggu drivernya kaga diambil mulu jdinya kesiangan berangkat, sekalinya udh dpt udh ditungguin mlh di cancel, ANEH BANGET, kecewa berat.",1
"diberikan driver yang jauh, padahal banyak yang dekat, padahal sudah tidak memakai mode hemat. tidak efisien",1
selalu terbantu dengan paket hematnya,5
mantap,5
sangat buruk untuk menangani keluhan customer,5
"APLIKASI TERBURUK, KARNA SETIAP MAU BERANGKAT SEKOLAH PASTI GK ADA DRIVER YG DAPAT.",1
dapt abng grab yg baik ank ku di foto ssudah sampai Dpn gerbang sekolahnya dngn selamat terimakasih abng grab,5
kalo pagi banyak driver yg ga mau ambil orderan padahal pagi banyak orang yg mau make,2
bagus ramah,5
Mantap pokoknya,5
puas dg playannya penjemputan tept wkt,5
memuaskan,5
tepat waktu,5
goood,5
okein aja,5
bagus lah,5
menpermuda transaksi,5
"KASIAN GUE LIAT DRIVER TERNYATA DIA HARUS BAYAR LANGGANAN BUAT DAPAT REJEKI, SEBELUM COSTUMER PERGI GUE OFF PAKE APK GOJEK",5
act of service,5
Sangat memuaskan pengguna transportasi GOjek,5
good,5
terima kasih,5
kalau laper tengah malem cocok nih,5
pesanan gofood udah telat nya lama padahal prioritas pesan nya datang juga jadi dingin kecewa banget,1
"driver si** nunggu 15 menitan malah di cancel udah konfirm mau diambil, nih plat sama driver nya F1688JH Ade suratno, pihak gojek tolong tegur mitra anda ya kalo ga mau diambil bilang jgn tetiba di cancel! saya udah tanya diawal mau diambil apa ngga si driver itu bilang mau diambil, saya nunggu 15 menitan malah di cancel !! dia bukan cuma buat saya nunggu tapi orang tua saya nunggu!",2
sangat membantu,5
good job,5
Mantap ok bgttt 👍,5
bagus,5
👍👍,4
puas sekali,5
mau cancel karena motor driver rusak di tengah jalan susahnya minta ampun,1
sekarang dpt driver susah.. sekalinya dpt jemput jauh harus nunggu 10-15menit sampai driver sampai...makin kesini makin jelek kwalitasnya...dulu mudah cari driver skrg susah dan jemput jauh2..,1
good job,5
Lama kelamaan driver & sistem gojek tuh pada sombong²..pada ga mau kerja,1
"Kacau, state tampilan proses pemesanan makanan go food ngebug/stuck (tidak mau update) pada saat saya selesai menekan tombol pembelian makanan. Sebelumnya tidak pernah terjadi seperti ini, sehingga saya tidak tahu tiba2 driver sudah datang ke lokasi saya. Update: 11 Februari 2026, masalah masih ada bahkan semakin hari ini.",1
upgrade gopay+ tidak bisa,5
aplikasi mudah,5
gopinjam nya jangan banyak bunganya. mau nyekik atau gimana? tenor setahun bisa-bisa nya bunga 2.11% jadinya 7 juta. kira-kira dong,3
sangat cocok bgt apalagi utk kalangan gen z masa kinii 🥰,5
mantap promonya,5
gojek klo ga bisa bayarin customer service mending tutup aja...masa transaksi tf dri td ga masuk2 jadi sya harus nunggu ditempat,1
Gojek selalu siap dan tepat waktu. Terima kasih Gojek. Tetap semangat 🤗,5
aplikasi ga jelas . masa buat cancel pesanan harus nunggu 1 jam lebih dulu . kan ini salah mereka karna lama cari driver . ga lagi lagi,1
transfer gopay kaga di proses live chat kaga ada susah buat bikin laporan,1
jelek aplikasi,1
pelayanan terbaik,5
"saya membatalkan pesanan karena mau ganti waktu pengantaran, tetapi saldo sudah terpotong",1
lama bgt ga dapet dapet gojek bisa nunggu 10 menitan kurang asem,1
layanan cepat dan memuaskan,5
aplikasi sering eror bahkan barusan sy pesan makan tidak bisa tp gopay sy hilang gt aja,1
mantap,5
customer service slowresp ga ada gunanya.,1
semoga gojek semakin update semoga di kasih diskon kalau,5
"gak bisa batalin pesenan padahal belum ada driver yang jemput gofood nya,, terlalu lama jg",1
"MAKIN LAMA MAKIN GA JELAS, PESEN MAKANAN GAGAL TAPI SALDONYA LENYAP. KOCAK",2
"5 x boxing kebanyakan drama ,ditunggu di chat cuma dibaca ,ujung2 gak bisa kalau udh dibaca ,kalaupun gak bisa setidaknya kasih kepastian biar gak nunggu",5
Bagus bermanfaat.,5
Bagus cuma agak menyebalkan sedikit 🗿😌,5
mantap dan terpercaya,5
diperbaiki kembali pelayanan sistem nya...,4
"Seharusnya ikon/tombol pemesanan di GoFood yang sedang berlangsung itu semestinya ya di GoFood bukan di beranda utama, perihal menyulitkan konsumen dalam melakukan pencarian pemesanan dan pada akhirnya terjadi timpang tindih pada pemesanan karena letak lokasi.",1
"aplikasi nyusahin dapet driver jauh2 terus... hapus program hemat, gue pake reguler dapetnya driver hemat akhir nya nunggu lama jangkrik.......",1
cepat efisien,5
"Terimakasih atas bantuannya terhadap kendala yg saya alami saat ini dan ditangani dengan baik atas pesanan Gofood, semoga selalu memberikan yang terbaik untuk semuanya, baik kepada pelanggan, karyawan, mitra Gojek dll.",5
pengaturan chat dengan driver jangan dibikin tidak bisa hapus pesan,1
aplikasinya sdah bgus sih tpi yng mengecewakan it di gopay pinjam nya padhal tdk pernah telat pembayaran dan limit jga msih ad bgitu sya lunasan tiba² limit habis jdi yng sya byar sebelum²nya kmna,3
drivernya ramah,5
sangat membantu,5
"Aplikasi GOJEK sekarang bener2 bikin JENGKEL !!!!!!! Setiap selesai hujan, dan itu tdk banjir, knp GAK ADA YG MAU TERIMA ORDER, HUH....?! Kq seperti kompak gk ada yg mau terima order 1 pun NGGAK ADA ! ini apa2 aaan yaa? anak saya sampai nggk pulang2 dr sekolah gara2 ORDERAN GK BISA2, PADAHAL DI MAP BANYAAAAK MOTOR STAND BY ! GAK MAU LG SAYA PAKE APLIKASI SOMBONG INI",1
bagus,5
adain fitur bayar pakai QRIS plis,2
Penjemputan sesuai waktu yang di tentukan....,5
"lama banget, udah make yang didahului notifnya tetep aja nunggu lama",1
perjalanan aman sampai tujuan,5
banyak driver tapi gamau ambil sistem anehh,1
josss,5
mantap,5
algoritma gojek di fase jam kerja dan jam normal sangat merugikan saya sebagai customer dan mitra gojek krn harga yg sangat tinggi dan sulitnya cari driver di modus hemat mereka maaf saya tidak ramah bintang pada apps ini,1
makin sukses gojek indonesia,5
apk drivernya ga jelas,1
Sangat memuaskan,5
mantap,5
burik,2
akhirnya bisa login,5
BUSUK,1
terimakasih 🙏,5
Ok,5
"kalo bisa kasih bintang 0 saya kasih bintang 0 , kalo nyari driver lama banget sampek saya ketinggalan jam les saya, sudah bayar les mahal mahal malah ga bisa les cmn gara gara nyari lama banget sampe ga ketemu ketemu",1
"skg driver gojek pada kurang ajar. dapet jauh2. mrk ga mau cancel,ga mau pick up.kita di diemin aja, di chat ga di bales, di telpon ga di angkat. pengen nya kita yg cancel. sedangkan kita klo cancel kena banned. trs klo ujan pake gojek hemat kita di maki2 ""klo ujan jgn pake hemat kak"" lha??? klo ga mau narik pas hujan ya tidur aja. kurang ajar banget skg mending ke grab",1
"aplikasinya sangat membantu dan ada keamanan yang jelas juga walau sedikit ribet tapi itu karena detail. Tapi saran dari aku tolong di kasih informasi juga tentang warna kendaraan yang di pesan, yah… soalnya agak ribet kalo mau ngintip plat kendaraan setiap ada gojek yang dateng… makasihh ^^",5
cepat,5
to much expensive,3
pengemudinya baik dan sabar,4
aplikasi goblokkk,1
bagus,5
"gojeknya ganiat cari uang, saya order gadapet dapet",1
mantap bisa dipakai buat KRL,5
lumayan baik,4
oke sae,5
👎,1
"mencari driver benar-benar sangat susah dan tidak ada konsekuensi bagi driver yang meng cancel setelah menunggu lebih dari 10 menit. Secara aplikasi sudah cukup baik, akan tetapi sistem pencarian drivernya sangatlah tidak efektif dan membuang banyak waktu.",2
ya baguslah,4
ada apa layanan hemat? driver sering kali cancle tanpa konfirmasi. bila memang hemat membuat driver tak nyaman tolong evaluasi layanan tsb agar semua merasa nyaman.,3
"tolong buat para driver yang bersih, wangi dan ga ugal²an naik motor nya karena hari ini aku naik gojek dapet driver yg kaya gtu mana nyebelin lagi omonganya cetus bgt untung lagi buru²,, mngkin kalo ga buru² aku cancel dia dari awal",2
cari driver susah bener,1
"pengemudi nya lamaaa ,jadi saya telatt",3
cukup oke,4
Praktis memper mudah bila mau kemna dan ojolnya juga pada baik,3
aplikasi apaan mau gosend server padat,1
mantab,5
langganan dari dulu kl motor dipakai 😊,5
"Hilangkan program ACENG,ACENG SLOT,GOJEK PRABAYAR,CUSTOMER BYAR NORMAL,ANDA TERLALU BYK MKN UNTUNG NYA DRI CUSTOMER DAN MITRA,KASIAN MITRA ANDA YG ANDA PERES TENAGA DAN PIKIRAN NYA,MTR DRI MITRA,KUOTA DRI MITRA,ANDA CUMA MODAL APLIKASI SAJA,JGN ZOLIM DONG TERHADAP MITRA DRIVER,PENGEN UNTUNG SEPIHAK!!!",1
stop ngasih iklan buat yg udh dw. ganggu banget plis🙏🏻,2
nyaman dalam perjalanan,5
senang,5
good,4
driver banyak di sekitar to susah dot driver...setelah cari ulang ternyata tarif langsung naik 4k...terlaluenyiksa app ini,1
bagus dan menyenangk an!! s,5
"aplikasinya bagus , tapi saya punya pengalaman buruk. Saya dapet driver yang ngak punya kartu emoney dan sebagainya jadi susah untuk jemput padahal saya lagi sakit, tinggal tap doang ngak bayar. kalau emang bayar saya bayarin. hari gini driver ngak punya emoney. mohon pihak aplikasi dibantu agar driver diwajibkan punya emoney dan sebagainya biar memudahkan penjemputan. terima kasih. sudah hampir berkali-kali saya dapat kasus begini. zaman sekarang lokasi sudah pakai emoney.",3
app ok,5
gojek bagus sangat mudah mencari drivernya dan di antar sampai tujuan,5
good apk terfavorit 👌👍👍,5
"bagus, membantu",5
mantap,5
jozz,5
hari ini pesan gosend dari jam setengah 11 sampe mau jam 2 siang blm dapet dapet driver juga . padahal sudah banyak dapet driver tapi di batalin terus sama pihak driver mohon system nya ditingkatkan lagi,1
"aplikasi dzolim terhadap mitra , segera di ganti pemimpin gojek yang sekarang ' .",5
